inv_id,f_id,year
1360,126,2018
1360,74,2019
1360,118,2020
1360,41,2021
1360,95,2022
1360,43,2023
1360,103,2024
1370,31,1997
1370,73,1998
1370,66,1999
1370,128,2000
1370,70,2001
1370,114,2002
1370,150,2003
1370,54,2004
1370,64,2005
1370,64,2006
1370,14,2007
1370,9,2008
1370,74,2009
1370,53,2010
1370,19,2011
1370,76,2012
1370,145,2013
1370,144,2014
1370,16,2015
1370,113,2016
1370,81,2017
1370,63,2018
1370,11,2019
1370,73,2020
1370,98,2021
1370,48,2022
1370,37,2023
1370,57,2024
1380,42,1997
1380,101,1998
1380,30,1999
1380,66,2000
1380,97,2001
1380,12,2002
1380,143,2003
1380,76,2004
1380,46,2005
1380,57,2006
1380,19,2007
1380,107,2008
1380,30,2009
1380,108,2010
1380,33,2011
1380,33,2012
1380,100,2013
1380,125,2014
1380,150,2015
1380,30,2016
1380,10,2017
1380,78,2018
1380,29,2019
1380,93,2020
1380,16,2021
1380,38,2022
1380,68,2023
1380,20,2024
1390,23,1997
1390,70,1998
1390,100,1999
1390,96,2000
1390,74,2001
1390,116,2002
1390,16,2003
1390,122,2004
1390,126,2005
1390,72,2006
1390,112,2007
1390,30,2008
1390,120,2009
1390,7,2010
1390,85,2011
1390,8,2012
1390,41,2013
1390,18,2014
1390,34,2015
1390,140,2016
1390,4,2017
1390,55,2018
1390,108,2019
1390,42,2020
1390,98,2021
1390,11,2022
1390,37,2023
1390,21,2024
1400,35,1997
1400,15,1998
1400,2,1999
1400,8,2000
1400,113,2001
1400,129,2002
1400,143,2003
1400,62,2004
1400,135,2005
1400,124,2006
1400,137,2007
1400,96,2008
1400,140,2009
1400,147,2010
1400,31,2011
1400,96,2012
1400,61,2013
1400,14,2014
1400,137,2015
1400,100,2016
1400,95,2017
1400,86,2018
1400,64,2019
1400,100,2020
1400,107,2021
1400,138,2022
1400,122,2023
1400,73,2024
1410,5,1997
1410,147,1998
1410,3,1999
1410,144,2000
1410,102,2001
1410,5,2002
1410,39,2003
1410,69,2004
1410,85,2005
1410,123,2006
1410,46,2007
1410,132,2008
1410,89,2009
1410,34,2010
1410,19,2011
1410,23,2012
1410,57,2013
1410,75,2014
1410,100,2015
1410,117,2016
1410,41,2017
1410,115,2018
1410,6,2019
1410,115,2020
1410,60,2021
1410,12,2022
1410,20,2023
1410,58,2024
1420,104,1997
1420,90,1998
1420,125,1999
1420,87,2000
1420,40,2001
1420,56,2002
1420,99,2003
1420,114,2004
1420,36,2005
1420,78,2006
1420,132,2007
1420,29,2008
1420,2,2009
1420,7,2010
1420,69,2011
1420,17,2012
1420,4,2013
1420,132,2014
1420,52,2015
1420,83,2016
1420,50,2017
1420,133,2018
1420,55,2019
1420,63,2020
1420,43,2021
1420,56,2022
1420,90,2023
1420,143,2024
1430,34,1997
1430,28,1998
1430,58,1999
1430,108,2000
1430,31,2001
1430,23,2002
1430,31,2003
1430,91,2004
1430,131,2005
1430,75,2006
1430,127,2007
1430,69,2008
1430,142,2009
1430,67,2010
1430,64,2011
1430,94,2012
1430,36,2013
1430,105,2014
1430,54,2015
1430,50,2016
1430,146,2017
1430,138,2018
1430,57,2019
1430,80,2020
1430,94,2021
1430,36,2022
1430,84,2023
1430,104,2024
1440,25,1997
1440,89,1998
1440,118,1999
1440,44,2000
1440,6,2001
1440,44,2002
1440,9,2003
1440,107,2004
1440,140,2005
1440,49,2006
1440,36,2007
1440,141,2008
1440,122,2009
1440,14,2010
1440,37,2011
1440,124,2012
1440,33,2013
1440,105,2014
1440,49,2015
1440,13,2016
1440,74,2017
1440,21,2018
1440,139,2019
1440,122,2020
1440,36,2021
1440,41,2022
1440,74,2023
1440,63,2024
1450,15,1997
1450,33,1998
1450,33,1999
1450,127,2000
1450,27,2001
1450,45,2002
1450,123,2003
1450,106,2004
1450,91,2005
1450,11,2006
1450,3,2007
1450,82,2008
1450,84,2009
1450,49,2010
1450,85,2011
1450,62,2012
1450,36,2013
1450,8,2014
1450,97,2015
1450,46,2016
1450,42,2017
1450,43,2018
1450,93,2019
1450,132,2020
1450,106,2021
1450,150,2022
1450,134,2023
1450,136,2024
1460,87,1997
1460,113,1998
1460,128,1999
1460,40,2000
1460,150,2001
1460,35,2002
1460,87,2003
1460,72,2004
1460,116,2005
1460,122,2006
1460,130,2007
1460,135,2008
1460,34,2009
1460,113,2010
1460,69,2011
1460,73,2012
1460,77,2013
1460,74,2014
1460,107,2015
1460,72,2016
1460,19,2017
1460,146,2018
1460,92,2019
1460,8,2020
1460,100,2021
1460,102,2022
1460,62,2023
1460,33,2024
1470,131,1997
1470,86,1998
1470,57,1999
1470,150,2000
1470,97,2001
1470,66,2002
1470,100,2003
1470,112,2004
1470,102,2005
1470,99,2006
1470,36,2007
1470,148,2008
1470,50,2009
1470,48,2010
1470,72,2011
1470,24,2012
1470,77,2013
1470,147,2014
1470,100,2015
1470,12,2016
1470,65,2017
1470,76,2018
1470,57,2019
1470,127,2020
1470,43,2021
1470,60,2022
1470,46,2023
1470,97,2024
1480,49,1997
1480,46,1998
1480,60,1999
1480,110,2000
1480,3,2001
1480,38,2002
1480,71,2003
1480,53,2004
1480,52,2005
1480,114,2006
1480,116,2007
1480,6,2008
1480,6,2009
1480,99,2010
1480,5,2011
1480,114,2012
1480,123,2013
1480,57,2014
1480,96,2015
1480,123,2016
1480,120,2017
1480,105,2018
1480,139,2019
1480,9,2020
1480,85,2021
1480,19,2022
1480,142,2023
1480,56,2024
1490,140,1997
1490,89,1998
1490,77,1999
1490,43,2000
1490,31,2001
1490,6,2002
1490,110,2003
1490,4,2004
1490,138,2005
1490,69,2006
1490,57,2007
1490,20,2008
1490,99,2009
1490,107,2010
1490,62,2011
1490,65,2012
1490,146,2013
1490,31,2014
1490,48,2015
1490,82,2016
1490,88,2017
1490,141,2018
1490,59,2019
1490,72,2020
1490,6,2021
1490,145,2022
1490,127,2023
1490,39,2024
1500,6,1997
1500,29,1998
1500,46,1999
1500,121,2000
1500,111,2001
1500,40,2002
1500,103,2003
1500,35,2004
1500,143,2005
1500,102,2006
1500,54,2007
1500,18,2008
1500,120,2009
1500,69,2010
1500,44,2011
1500,63,2012
1500,73,2013
1500,51,2014
1500,121,2015
1500,20,2016
1500,94,2017
1500,39,2018
1500,108,2019
1500,42,2020
1500,79,2021
1500,15,2022
1500,129,2023
1500,107,2024
1510,66,1997
1510,102,1998
1510,113,1999
1510,77,2000
1510,56,2001
1510,110,2002
1510,58,2003
1510,30,2004
1510,26,2005
1510,85,2006
1510,104,2007
1510,8,2008
1510,135,2009
1510,90,2010
1510,32,2011
1510,103,2012
1510,46,2013
1510,101,2014
1510,10,2015
1510,126,2016
1510,127,2017
1510,9,2018
1510,96,2019
1510,115,2020
1510,80,2021
1510,109,2022
1510,150,2023
1510,138,2024
1520,75,1997
1520,124,1998
1520,26,1999
1520,144,2000
1520,34,2001
1520,104,2002
1520,42,2003
1520,129,2004
1520,101,2005
1520,21,2006
1520,18,2007
1520,101,2008
1520,128,2009
1520,85,2010
1520,26,2011
1520,144,2012
1520,3,2013
1520,74,2014
1520,136,2015
1520,73,2016
1520,17,2017
1520,98,2018
1520,110,2019
1520,15,2020
1520,39,2021
1520,94,2022
1520,12,2023
1520,14,2024
1530,105,1997
1530,47,1998
1530,105,1999
1530,137,2000
1530,72,2001
1530,130,2002
1530,46,2003
1530,85,2004
1530,98,2005
1530,31,2006
1530,133,2007
1530,112,2008
1530,27,2009
1530,57,2010
1530,29,2011
1530,44,2012
1530,72,2013
1530,85,2014
1530,75,2015
1530,65,2016
1530,103,2017
1530,27,2018
1530,46,2019
1530,127,2020
1530,43,2021
1530,73,2022
1530,133,2023
1530,136,2024
1540,15,1997
1540,14,1998
1540,41,1999
1540,116,2000
1540,91,2001
1540,60,2002
1540,116,2003
1540,21,2004
1540,7,2005
1540,147,2006
1540,109,2007
1540,45,2008
1540,87,2009
1540,62,2010
1540,13,2011
1540,147,2012
1540,80,2013
1540,16,2014
1540,24,2015
1540,111,2016
1540,106,2017
1540,109,2018
1540,67,2019
1540,33,2020
1540,88,2021
1540,109,2022
1540,104,2023
1540,35,2024
1550,59,1997
1550,39,1998
1550,74,1999
1550,70,2000
1550,26,2001
1550,57,2002
1550,81,2003
1550,101,2004
1550,5,2005
1550,9,2006
1550,85,2007
1550,125,2008
1550,77,2009
1550,86,2010
1550,140,2011
1550,72,2012
1550,63,2013
1550,16,2014
1550,70,2015
1550,83,2016
1550,91,2017
1550,49,2018
1550,140,2019
1550,78,2020
1550,77,2021
1550,83,2022
1550,90,2023
1550,141,2024
1560,43,1997
1560,49,1998
1560,8,1999
1560,143,2000
1560,124,2001
1560,99,2002
1560,122,2003
1560,89,2004
1560,140,2005
1560,50,2006
1560,28,2007
1560,136,2008
1560,62,2009
1560,89,2010
1560,131,2011
1560,142,2012
1560,70,2013
1560,54,2014
1560,126,2015
1560,54,2016
1560,46,2017
1560,5,2018
1560,28,2019
1560,119,2020
1560,77,2021
1560,42,2022
1560,19,2023
1560,141,2024
1570,132,1997
1570,2,1998
1570,108,1999
1570,81,2000
1570,60,2001
1570,133,2002
1570,29,2003
1570,123,2004
1570,60,2005
1570,71,2006
1570,84,2007
1570,25,2008
1570,95,2009
1570,51,2010
1570,143,2011
1570,146,2012
1570,130,2013
1570,38,2014
1570,103,2015
1570,147,2016
1570,25,2017
1570,100,2018
1570,137,2019
1570,78,2020
1570,71,2021
1570,34,2022
1570,28,2023
1570,74,2024
1580,38,1997
1580,140,1998
1580,85,1999
1580,35,2000
1580,5,2001
1580,100,2002
1580,107,2003
1580,47,2004
1580,118,2005
1580,37,2006
1580,29,2007
1580,12,2008
1580,19,2009
1580,98,2010
1580,72,2011
1580,115,2012
1580,68,2013
1580,138,2014
1580,35,2015
1580,26,2016
1580,109,2017
1580,2,2018
1580,12,2019
1580,51,2020
1580,121,2021
1580,114,2022
1580,99,2023
1580,99,2024
1590,18,1997
1590,24,1998
1590,106,1999
1590,106,2000
1590,42,2001
1590,70,2002
1590,8,2003
1590,4,2004
1590,53,2005
1590,41,2006
1590,48,2007
1590,145,2008
1590,24,2009
1590,104,2010
1590,85,2011
1590,97,2012
1590,148,2013
1590,149,2014
1590,91,2015
1590,96,2016
1590,92,2017
1590,93,2018
1590,16,2019
1590,10,2020
1590,38,2021
1590,30,2022
1590,49,2023
1590,8,2024
1600,66,1997
1600,106,1998
1600,28,1999
1600,146,2000
1600,114,2001
1600,42,2002
1600,131,2003
1600,83,2004
1600,33,2005
1600,52,2006
1600,105,2007
1600,59,2008
1600,39,2009
1600,129,2010
1600,145,2011
1600,74,2012
1600,14,2013
1600,20,2014
1600,31,2015
1600,52,2016
1600,127,2017
1600,122,2018
1600,136,2019
1600,88,2020
1600,95,2021
1600,7,2022
1600,52,2023
1600,16,2024
1610,93,1997
1610,37,1998
1610,70,1999
1610,112,2000
1610,74,2001
1610,39,2002
1610,113,2003
1610,35,2004
1610,130,2005
1610,2,2006
1610,87,2007
1610,33,2008
1610,56,2009
1610,59,2010
1610,74,2011
1610,66,2012
1610,72,2013
1610,95,2014
1610,63,2015
1610,88,2016
1610,45,2017
1610,28,2018
1610,9,2019
1610,21,2020
1610,111,2021
1610,4,2022
1610,17,2023
1610,79,2024
1620,97,1997
1620,68,1998
1620,41,1999
1620,55,2000
1620,10,2001
1620,51,2002
1620,132,2003
1620,10,2004
1620,123,2005
1620,94,2006
1620,103,2007
1620,76,2008
1620,73,2009
1620,98,2010
1620,79,2011
1620,52,2012
1620,14,2013
1620,144,2014
1620,80,2015
1620,124,2016
1620,72,2017
1620,145,2018
1620,109,2019
1620,12,2020
1620,25,2021
1620,30,2022
1620,54,2023
1620,59,2024
1630,28,1997
1630,76,1998
1630,112,1999
1630,50,2000
1630,22,2001
1630,62,2002
1630,25,2003
1630,15,2004
1630,123,2005
1630,115,2006
1630,12,2007
1630,12,2008
1630,66,2009
1630,61,2010
1630,110,2011
1630,45,2012
1630,6,2013
1630,55,2014
1630,20,2015
1630,86,2016
1630,105,2017
1630,85,2018
1630,26,2019
1630,145,2020
1630,146,2021
1630,57,2022
1630,122,2023
1630,67,2024
1640,72,1997
1640,149,1998
1640,39,1999
1640,73,2000
1640,32,2001
1640,49,2002
1640,82,2003
1640,30,2004
1640,70,2005
1640,40,2006
1640,103,2007
1640,57,2008
1640,145,2009
1640,46,2010
1640,34,2011
1640,97,2012
1640,77,2013
1640,16,2014
1640,134,2015
1640,6,2016
1640,121,2017
1640,21,2018
1640,1,2019
1640,79,2020
1640,114,2021
1640,83,2022
1640,11,2023
1640,9,2024
1650,97,1997
1650,45,1998
1650,143,1999
1650,22,2000
1650,138,2001
1650,58,2002
1650,112,2003
1650,97,2004
1650,113,2005
1650,139,2006
1650,86,2007
1650,148,2008
1650,116,2009
1650,13,2010
1650,12,2011
1650,130,2012
1650,41,2013
1650,60,2014
1650,116,2015
1650,42,2016
1650,62,2017
1650,113,2018
1650,73,2019
1650,50,2020
1650,23,2021
1650,26,2022
1650,34,2023
1650,63,2024
1660,45,1997
1660,71,1998
1660,115,1999
1660,150,2000
1660,15,2001
1660,118,2002
1660,106,2003
1660,42,2004
1660,28,2005
1660,17,2006
1660,41,2007
1660,86,2008
1660,76,2009
1660,40,2010
1660,71,2011
1660,76,2012
1660,2,2013
1660,140,2014
1660,42,2015
1660,100,2016
1660,125,2017
1660,68,2018
1660,105,2019
1660,2,2020
1660,99,2021
1660,142,2022
1660,118,2023
1660,10,2024
1670,33,1997
1670,37,1998
1670,101,1999
1670,32,2000
1670,128,2001
1670,91,2002
1670,1,2003
1670,19,2004
1670,44,2005
1670,137,2006
1670,13,2007
1670,55,2008
1670,110,2009
1670,141,2010
1670,46,2011
1670,85,2012
1670,116,2013
1670,125,2014
1670,19,2015
1670,150,2016
1670,103,2017
1670,55,2018
1670,100,2019
1670,69,2020
1670,109,2021
1670,31,2022
1670,44,2023
1670,48,2024
1680,130,1997
1680,37,1998
1680,149,1999
1680,49,2000
1680,21,2001
1680,2,2002
1680,115,2003
1680,147,2004
1680,93,2005
1680,148,2006
1680,87,2007
1680,142,2008
1680,44,2009
1680,81,2010
1680,49,2011
1680,2,2012
1680,113,2013
1680,60,2014
1680,100,2015
1680,94,2016
1680,142,2017
1680,95,2018
1680,90,2019
1680,61,2020
1680,61,2021
1680,26,2022
1680,135,2023
1680,58,2024
1690,65,1997
1690,67,1998
1690,55,1999
1690,138,2000
1690,91,2001
1690,91,2002
1690,10,2003
1690,132,2004
1690,92,2005
1690,119,2006
1690,84,2007
1690,5,2008
1690,10,2009
1690,23,2010
1690,132,2011
1690,141,2012
1690,86,2013
1690,114,2014
1690,43,2015
1690,105,2016
1690,134,2017
1690,74,2018
1690,117,2019
1690,82,2020
1690,149,2021
1690,20,2022
1690,51,2023
1690,118,2024
1700,61,1997
1700,42,1998
1700,51,1999
1700,9,2000
1700,124,2001
1700,142,2002
1700,113,2003
1700,6,2004
1700,38,2005
1700,142,2006
1700,61,2007
1700,66,2008
1700,83,2009
1700,29,2010
1700,85,2011
1700,145,2012
1700,31,2013
1700,27,2014
1700,32,2015
1700,30,2016
1700,82,2017
1700,105,2018
1700,143,2019
1700,150,2020
1700,80,2021
1700,38,2022
1700,92,2023
1700,77,2024
1710,146,1997
1710,92,1998
1710,54,1999
1710,8,2000
1710,116,2001
1710,96,2002
1710,68,2003
1710,47,2004
1710,141,2005
1710,78,2006
1710,137,2007
1710,79,2008
1710,105,2009
1710,9,2010
1710,31,2011
1710,134,2012
1710,79,2013
1710,58,2014
1710,46,2015
1710,134,2016
1710,12,2017
1710,50,2018
1710,63,2019
1710,134,2020
1710,4,2021
1710,146,2022
1710,133,2023
1710,18,2024
1720,19,1997
1720,116,1998
1720,80,1999
1720,147,2000
1720,110,2001
1720,53,2002
1720,96,2003
1720,128,2004
1720,129,2005
1720,3,2006
1720,54,2007
1720,102,2008
1720,44,2009
1720,44,2010
1720,58,2011
1720,38,2012
1720,73,2013
1720,134,2014
1720,48,2015
1720,12,2016
1720,138,2017
1720,60,2018
1720,62,2019
1720,23,2020
1720,16,2021
1720,20,2022
1720,147,2023
1720,97,2024
1730,26,1997
1730,146,1998
1730,93,1999
1730,82,2000
1730,112,2001
1730,19,2002
1730,124,2003
1730,63,2004
1730,117,2005
1730,25,2006
1730,28,2007
1730,7,2008
1730,55,2009
1730,21,2010
1730,12,2011
1730,12,2012
1730,93,2013
1730,18,2014
1730,30,2015
1730,77,2016
1730,66,2017
1730,4,2018
1730,89,2019
1730,140,2020
1730,61,2021
1730,95,2022
1730,42,2023
1730,78,2024
1740,84,1997
1740,84,1998
1740,66,1999
1740,150,2000
1740,73,2001
1740,69,2002
1740,149,2003
1740,10,2004
1740,20,2005
1740,136,2006
1740,142,2007
1740,47,2008
1740,57,2009
1740,25,2010
1740,63,2011
1740,136,2012
1740,101,2013
1740,48,2014
1740,103,2015
1740,100,2016
1740,82,2017
1740,6,2018
1740,124,2019
1740,105,2020
1740,6,2021
1740,47,2022
1740,16,2023
1740,44,2024
1750,117,1997
1750,27,1998
1750,63,1999
1750,16,2000
1750,104,2001
1750,44,2002
1750,44,2003
1750,127,2004
1750,60,2005
1750,94,2006
1750,143,2007
1750,107,2008
1750,117,2009
1750,131,2010
1750,36,2011
1750,116,2012
1750,63,2013
1750,12,2014
1750,143,2015
1750,74,2016
1750,32,2017
1750,38,2018
1750,9,2019
1750,64,2020
1750,86,2021
1750,25,2022
1750,30,2023
1750,48,2024
1760,102,1997
1760,62,1998
1760,71,1999
1760,143,2000
1760,129,2001
1760,39,2002
1760,51,2003
1760,87,2004
1760,28,2005
1760,7,2006
1760,60,2007
1760,11,2008
1760,33,2009
1760,120,2010
1760,90,2011
1760,64,2012
1760,86,2013
1760,85,2014
1760,140,2015
1760,38,2016
1760,45,2017
1760,129,2018
1760,134,2019
1760,119,2020
1760,56,2021
1760,97,2022
1760,115,2023
1760,77,2024
1770,40,1997
1770,110,1998
1770,139,1999
1770,23,2000
1770,81,2001
1770,117,2002
1770,85,2003
1770,1,2004
1770,104,2005
1770,68,2006
1770,96,2007
1770,33,2008
1770,108,2009
1770,91,2010
1770,128,2011
1770,79,2012
1770,120,2013
1770,18,2014
1770,137,2015
1770,47,2016
1770,3,2017
1770,43,2018
1770,58,2019
1770,144,2020
1770,60,2021
1770,3,2022
1770,59,2023
1770,55,2024
1780,127,1997
1780,149,1998
1780,147,1999
1780,6,2000
1780,48,2001
1780,111,2002
1780,134,2003
1780,115,2004
1780,57,2005
1780,114,2006
1780,112,2007
1780,56,2008
1780,21,2009
1780,58,2010
1780,65,2011
1780,90,2012
1780,86,2013
1780,37,2014
1780,3,2015
1780,96,2016
1780,88,2017
1780,118,2018
1780,15,2019
1780,120,2020
1780,144,2021
1780,53,2022
1780,102,2023
1780,73,2024
1790,104,1997
1790,110,1998
1790,63,1999
1790,32,2000
1790,130,2001
1790,145,2002
1790,73,2003
1790,150,2004
1790,104,2005
1790,76,2006
1790,107,2007
1790,141,2008
1790,112,2009
1790,146,2010
1790,120,2011
1790,125,2012
1790,27,2013
1790,86,2014
1790,119,2015
1790,45,2016
1790,26,2017
1790,57,2018
1790,114,2019
1790,102,2020
1790,104,2021
1790,38,2022
1790,98,2023
1790,34,2024
1800,15,1997
1800,14,1998
1800,101,1999
1800,10,2000
1800,133,2001
1800,64,2002
1800,56,2003
1800,28,2004
1800,83,2005
1800,92,2006
1800,12,2007
1800,1,2008
1800,116,2009
1800,2,2010
1800,148,2011
1800,114,2012
1800,145,2013
1800,147,2014
1800,136,2015
1800,31,2016
1800,7,2017
1800,73,2018
1800,144,2019
1800,29,2020
1800,121,2021
1800,86,2022
1800,135,2023
1800,78,2024
1810,111,1997
1810,133,1998
1810,88,1999
1810,118,2000
1810,91,2001
1810,80,2002
1810,54,2003
1810,84,2004
1810,148,2005
1810,45,2006
1810,85,2007
1810,146,2008
1810,68,2009
1810,96,2010
1810,69,2011
1810,141,2012
1810,143,2013
1810,26,2014
1810,136,2015
1810,33,2016
1810,83,2017
1810,75,2018
1810,120,2019
1810,103,2020
1810,96,2021
1810,146,2022
1810,146,2023
1810,9,2024
1820,80,1997
1820,95,1998
1820,41,1999
1820,82,2000
1820,111,2001
1820,80,2002
1820,72,2003
1820,114,2004
1820,5,2005
1820,97,2006
1820,92,2007
1820,7,2008
1820,132,2009
1820,44,2010
1820,73,2011
1820,3,2012
1820,142,2013
1820,80,2014
1820,118,2015
1820,144,2016
1820,95,2017
1820,125,2018
1820,57,2019
1820,10,2020
1820,91,2021
1820,46,2022
1820,52,2023
1820,3,2024
1830,90,1997
1830,81,1998
1830,124,1999
1830,143,2000
1830,131,2001
1830,114,2002
1830,69,2003
1830,104,2004
1830,35,2005
1830,86,2006
1830,47,2007
1830,22,2008
1830,70,2009
1830,64,2010
1830,38,2011
1830,136,2012
1830,19,2013
1830,51,2014
1830,45,2015
1830,61,2016
1830,44,2017
1830,104,2018
1830,129,2019
1830,104,2020
1830,55,2021
1830,78,2022
1830,82,2023
1830,145,2024
1840,4,1997
1840,140,1998
1840,56,1999
1840,140,2000
1840,47,2001
1840,103,2002
1840,54,2003
1840,52,2004
1840,28,2005
1840,58,2006
1840,124,2007
1840,77,2008
1840,101,2009
1840,99,2010
1840,69,2011
1840,80,2012
1840,81,2013
1840,122,2014
1840,1,2015
1840,64,2016
1840,102,2017
1840,18,2018
1840,143,2019
1840,82,2020
1840,36,2021
1840,82,2022
1840,46,2023
1840,80,2024
1850,13,1997
1850,111,1998
1850,72,1999
1850,126,2000
1850,100,2001
1850,133,2002
1850,135,2003
1850,4,2004
1850,47,2005
1850,145,2006
1850,138,2007
1850,141,2008
1850,105,2009
1850,81,2010
1850,120,2011
1850,115,2012
1850,44,2013
1850,20,2014
1850,108,2015
1850,64,2016
1850,10,2017
1850,23,2018
1850,150,2019
1850,15,2020
1850,56,2021
1850,30,2022
1850,63,2023
1850,76,2024
1860,63,1997
1860,98,1998
1860,41,1999
1860,136,2000
1860,80,2001
1860,72,2002
1860,120,2003
1860,24,2004
1860,27,2005
1860,118,2006
1860,22,2007
1860,94,2008
1860,116,2009
1860,116,2010
1860,4,2011
1860,27,2012
1860,58,2013
1860,4,2014
1860,63,2015
1860,89,2016
1860,69,2017
1860,101,2018
1860,8,2019
1860,64,2020
1860,37,2021
1860,17,2022
1860,68,2023
1860,118,2024
1870,29,1997
1870,107,1998
1870,83,1999
1870,140,2000
1870,98,2001
1870,37,2002
1870,57,2003
1870,144,2004
1870,59,2005
1870,135,2006
1870,136,2007
1870,72,2008
1870,57,2009
1870,101,2010
1870,98,2011
1870,68,2012
1870,129,2013
1870,69,2014
1870,113,2015
1870,24,2016
1870,10,2017
1870,20,2018
1870,8,2019
1870,75,2020
1870,8,2021
1870,121,2022
1870,111,2023
1870,54,2024
1880,51,1997
1880,137,1998
1880,123,1999
1880,78,2000
1880,76,2001
1880,40,2002
1880,8,2003
1880,124,2004
1880,94,2005
1880,75,2006
1880,136,2007
1880,127,2008
1880,41,2009
1880,89,2010
1880,43,2011
1880,76,2012
1880,124,2013
1880,33,2014
1880,50,2015
1880,150,2016
1880,29,2017
1880,87,2018
1880,10,2019
1880,1,2020
1880,116,2021
1880,4,2022
1880,143,2023
1880,141,2024
1890,133,1997
1890,20,1998
1890,107,1999
1890,130,2000
1890,70,2001
1890,60,2002
1890,118,2003
1890,49,2004
1890,75,2005
1890,127,2006
1890,86,2007
1890,54,2008
1890,117,2009
1890,31,2010
1890,142,2011
1890,46,2012
1890,87,2013
1890,96,2014
1890,142,2015
1890,110,2016
1890,149,2017
1890,68,2018
1890,32,2019
1890,93,2020
1890,132,2021
1890,115,2022
1890,28,2023
1890,109,2024
1900,126,1997
1900,150,1998
1900,82,1999
1900,11,2000
1900,73,2001
1900,50,2002
1900,135,2003
1900,27,2004
1900,85,2005
1900,101,2006
1900,77,2007
1900,14,2008
1900,31,2009
1900,93,2010
1900,93,2011
1900,43,2012
1900,122,2013
1900,130,2014
1900,2,2015
1900,26,2016
1900,48,2017
1900,103,2018
1900,9,2019
1900,126,2020
1900,23,2021
1900,124,2022
1900,127,2023
1900,88,2024
1910,31,1997
1910,131,1998
1910,131,1999
1910,115,2000
1910,59,2001
1910,101,2002
1910,147,2003
1910,51,2004
1910,37,2005
1910,48,2006
1910,134,2007
1910,16,2008
1910,135,2009
1910,11,2010
1910,52,2011
1910,94,2012
1910,83,2013
1910,98,2014
1910,80,2015
1910,134,2016
1910,140,2017
1910,72,2018
1910,14,2019
1910,116,2020
1910,82,2021
1910,52,2022
1910,61,2023
1910,110,2024
1920,84,1997
1920,30,1998
1920,79,1999
1920,51,2000
1920,44,2001
1920,81,2002
1920,56,2003
1920,33,2004
1920,141,2005
1920,75,2006
1920,61,2007
1920,82,2008
1920,110,2009
1920,51,2010
1920,145,2011
1920,91,2012
1920,146,2013
1920,30,2014
1920,82,2015
1920,17,2016
1920,31,2017
1920,137,2018
1920,141,2019
1920,116,2020
1920,92,2021
1920,37,2022
1920,28,2023
1920,111,2024
1930,23,1997
1930,75,1998
1930,86,1999
1930,66,2000
1930,23,2001
1930,77,2002
1930,56,2003
1930,101,2004
1930,63,2005
1930,25,2006
1930,123,2007
1930,53,2008
1930,49,2009
1930,70,2010
1930,39,2011
1930,4,2012
1930,127,2013
1930,149,2014
1930,48,2015
1930,45,2016
1930,85,2017
1930,120,2018
1930,136,2019
1930,37,2020
1930,50,2021
1930,108,2022
1930,148,2023
1930,52,2024
1940,40,1997
1940,144,1998
1940,96,1999
1940,125,2000
1940,16,2001
1940,84,2002
1940,37,2003
1940,33,2004
1940,8,2005
1940,44,2006
1940,10,2007
1940,92,2008
1940,26,2009
1940,60,2010
1940,147,2011
1940,78,2012
1940,98,2013
1940,132,2014
1940,81,2015
1940,77,2016
1940,74,2017
1940,1,2018
1940,4,2019
1940,30,2020
1940,108,2021
1940,118,2022
1940,61,2023
1940,51,2024
1950,65,1997
1950,17,1998
1950,143,1999
1950,132,2000
1950,128,2001
1950,8,2002
1950,95,2003
1950,70,2004
1950,26,2005
1950,149,2006
1950,85,2007
1950,131,2008
1950,67,2009
1950,55,2010
1950,67,2011
1950,19,2012
1950,87,2013
1950,113,2014
1950,112,2015
1950,74,2016
1950,89,2017
1950,82,2018
1950,138,2019
1950,48,2020
1950,17,2021
1950,97,2022
1950,123,2023
1950,6,2024
1960,43,1997
1960,73,1998
1960,8,1999
1960,14,2000
1960,76,2001
1960,49,2002
1960,141,2003
1960,126,2004
1960,120,2005
1960,11,2006
1960,36,2007
1960,9,2008
1960,87,2009
1960,73,2010
1960,121,2011
1960,39,2012
1960,115,2013
1960,41,2014
1960,56,2015
1960,4,2016
1960,127,2017
1960,36,2018
1960,62,2019
1960,84,2020
1960,73,2021
1960,133,2022
1960,137,2023
1960,23,2024
1970,129,1997
1970,90,1998
1970,23,1999
1970,29,2000
1970,10,2001
1970,115,2002
1970,65,2003
1970,46,2004
1970,21,2005
1970,87,2006
1970,147,2007
1970,49,2008
1970,114,2009
1970,73,2010
1970,52,2011
1970,99,2012
1970,44,2013
1970,3,2014
1970,89,2015
1970,140,2016
1970,93,2017
1970,123,2018
1970,13,2019
1970,93,2020
1970,107,2021
1970,134,2022
1970,136,2023
1970,7,2024
1980,24,1997
1980,80,1998
1980,3,1999
1980,21,2000
1980,13,2001
1980,10,2002
1980,45,2003
1980,85,2004
1980,71,2005
1980,34,2006
1980,118,2007
1980,59,2008
1980,123,2009
1980,68,2010
1980,150,2011
1980,144,2012
1980,103,2013
1980,8,2014
1980,32,2015
1980,123,2016
1980,15,2017
1980,32,2018
1980,33,2019
1980,14,2020
1980,86,2021
1980,145,2022
1980,143,2023
1980,39,2024
1990,4,1997
1990,4,1998
1990,75,1999
1990,58,2000
1990,48,2001
