inv_id,s_id,year
1419,2178,2007
1419,2729,2008
1419,44,2009
1419,1625,2010
1419,1234,2011
1419,1081,2012
1419,2525,2013
1419,1799,2014
1419,869,2015
1419,2581,2016
1419,1643,2017
1419,2132,2018
1419,2709,2019
1419,1632,2020
1419,1690,2021
1419,2903,2022
1419,1979,2023
1419,1455,2024
1421,2551,1997
1421,543,1998
1421,1271,1999
1421,434,2000
1421,817,2001
1421,8,2002
1421,393,2003
1421,120,2004
1421,108,2005
1421,1296,2006
1421,104,2007
1421,23,2008
1421,175,2009
1421,1779,2010
1421,782,2011
1421,355,2012
1421,1919,2013
1421,1327,2014
1421,709,2015
1421,1941,2016
1421,2482,2017
1421,270,2018
1421,2022,2019
1421,2779,2020
1421,2509,2021
1421,482,2022
1421,1574,2023
1421,1605,2024
1422,2219,1997
1422,910,1998
1422,194,1999
1422,2780,2000
1422,45,2001
1422,1502,2002
1422,2082,2003
1422,686,2004
1422,1161,2005
1422,997,2006
1422,485,2007
1422,1433,2008
1422,748,2009
1422,392,2010
1422,1699,2011
1422,549,2012
1422,1018,2013
1422,7,2014
1422,2073,2015
1422,1317,2016
1422,1297,2017
1422,2901,2018
1422,921,2019
1422,2917,2020
1422,167,2021
1422,213,2022
1422,1995,2023
1422,806,2024
1423,2419,1997
1423,678,1998
1423,1044,1999
1423,89,2000
1423,1060,2001
1423,1987,2002
1423,2163,2003
1423,920,2004
1423,1012,2005
1423,2776,2006
1423,1412,2007
1423,5,2008
1423,1254,2009
1423,878,2010
1423,457,2011
1423,790,2012
1423,2846,2013
1423,606,2014
1423,386,2015
1423,526,2016
1423,412,2017
1423,1403,2018
1423,758,2019
1423,2145,2020
1423,1395,2021
1423,733,2022
1423,993,2023
1423,993,2024
1424,903,1997
1424,1603,1998
1424,2102,1999
1424,2558,2000
1424,440,2001
1424,2742,2002
1424,715,2003
1424,2527,2004
1424,1585,2005
1424,2776,2006
1424,95,2007
1424,1283,2008
1424,1463,2009
1424,1669,2010
1424,2817,2011
1424,40,2012
1424,774,2013
1424,1864,2014
1424,252,2015
1424,2159,2016
1424,892,2017
1424,2409,2018
1424,2245,2019
1424,2120,2020
1424,323,2021
1424,527,2022
1424,2052,2023
1424,593,2024
1425,466,1997
1425,1324,1998
1425,1724,1999
1425,2218,2000
1425,1724,2001
1425,2633,2002
1425,839,2003
1425,2860,2004
1425,1135,2005
1425,341,2006
1425,2197,2007
1425,2302,2008
1425,326,2009
1425,2766,2010
1425,1558,2011
1425,794,2012
1425,706,2013
1425,2535,2014
1425,654,2015
1425,1000,2016
1425,1316,2017
1425,1124,2018
1425,879,2019
1425,2193,2020
1425,2046,2021
1425,2586,2022
1425,1976,2023
1425,1097,2024
1426,2759,1997
1426,2677,1998
1426,475,1999
1426,1203,2000
1426,1025,2001
1426,368,2002
1426,1319,2003
1426,2271,2004
1426,468,2005
1426,904,2006
1426,2131,2007
1426,109,2008
1426,1140,2009
1426,2570,2010
1426,996,2011
1426,778,2012
1426,1330,2013
1426,2886,2014
1426,575,2015
1426,790,2016
1426,2364,2017
1426,1078,2018
1426,808,2019
1426,2699,2020
1426,2358,2021
1426,1504,2022
1426,561,2023
1426,2384,2024
1427,787,1997
1427,2055,1998
1427,412,1999
1427,2633,2000
1427,2469,2001
1427,841,2002
1427,826,2003
1427,504,2004
1427,1806,2005
1427,1754,2006
1427,516,2007
1427,1507,2008
1427,891,2009
1427,120,2010
1427,2189,2011
1427,737,2012
1427,1432,2013
1427,796,2014
1427,1571,2015
1427,977,2016
1427,1182,2017
1427,1897,2018
1427,1183,2019
1427,1018,2020
1427,1743,2021
1427,2903,2022
1427,2,2023
1427,2464,2024
1428,312,1997
1428,2183,1998
1428,2881,1999
1428,2841,2000
1428,228,2001
1428,2591,2002
1428,2490,2003
1428,1271,2004
1428,2390,2005
1428,308,2006
1428,2860,2007
1428,84,2008
1428,481,2009
1428,496,2010
1428,2051,2011
1428,1086,2012
1428,890,2013
1428,1975,2014
1428,1131,2015
1428,275,2016
1428,492,2017
1428,870,2018
1428,625,2019
1428,240,2020
1428,2782,2021
1428,859,2022
1428,2587,2023
1428,2092,2024
1429,395,1997
1429,1309,1998
1429,2418,1999
1429,2963,2000
1429,204,2001
1429,2706,2002
1429,1405,2003
1429,2169,2004
1429,1718,2005
1429,2991,2006
1429,702,2007
1429,711,2008
1429,312,2009
1429,479,2010
1429,424,2011
1429,2074,2012
1429,855,2013
1429,1995,2014
1429,474,2015
1429,2188,2016
1429,2787,2017
1429,116,2018
1429,2373,2019
1429,1584,2020
1429,65,2021
1429,1037,2022
1429,2861,2023
1429,1114,2024
1431,1908,1997
1431,266,1998
1431,374,1999
1431,99,2000
1431,2867,2001
1431,735,2002
1431,1788,2003
1431,1463,2004
1431,1159,2005
1431,1142,2006
1431,1635,2007
1431,611,2008
1431,2260,2009
1431,985,2010
1431,310,2011
1431,1838,2012
1431,242,2013
1431,1983,2014
1431,153,2015
1431,2593,2016
1431,2479,2017
1431,2609,2018
1431,1172,2019
1431,760,2020
1431,349,2021
1431,1055,2022
1431,878,2023
1431,1170,2024
1432,1336,1997
1432,1443,1998
1432,1700,1999
1432,282,2000
1432,1980,2001
1432,1203,2002
1432,282,2003
1432,76,2004
1432,853,2005
1432,1685,2006
1432,95,2007
1432,953,2008
1432,646,2009
1432,2057,2010
1432,2396,2011
1432,150,2012
1432,2370,2013
1432,1107,2014
1432,274,2015
1432,2460,2016
1432,1990,2017
1432,2339,2018
1432,2516,2019
1432,1318,2020
1432,2067,2021
1432,1555,2022
1432,1754,2023
1432,1680,2024
1433,30,1997
1433,278,1998
1433,501,1999
1433,658,2000
1433,1850,2001
1433,179,2002
1433,1613,2003
1433,1172,2004
1433,77,2005
1433,2723,2006
1433,2132,2007
1433,2165,2008
1433,2604,2009
1433,2165,2010
1433,2485,2011
1433,353,2012
1433,1365,2013
1433,935,2014
1433,487,2015
1433,641,2016
1433,2938,2017
1433,2999,2018
1433,2349,2019
1433,2084,2020
1433,2446,2021
1433,1910,2022
1433,788,2023
1433,587,2024
1434,1219,1997
1434,786,1998
1434,1403,1999
1434,2855,2000
1434,1805,2001
1434,1795,2002
1434,1445,2003
1434,1307,2004
1434,85,2005
1434,1943,2006
1434,1357,2007
1434,767,2008
1434,882,2009
1434,2507,2010
1434,2649,2011
1434,1686,2012
1434,466,2013
1434,1078,2014
1434,2757,2015
1434,201,2016
1434,2794,2017
1434,928,2018
1434,2461,2019
1434,2126,2020
1434,2028,2021
1434,2346,2022
1434,2821,2023
1434,1016,2024
1435,1398,1997
1435,2052,1998
1435,2802,1999
1435,1625,2000
1435,113,2001
1435,1953,2002
1435,1127,2003
1435,2024,2004
1435,2585,2005
1435,950,2006
1435,361,2007
1435,2430,2008
1435,601,2009
1435,756,2010
1435,2253,2011
1435,584,2012
1435,100,2013
1435,1268,2014
1435,2938,2015
1435,2780,2016
1435,2579,2017
1435,729,2018
1435,2075,2019
1435,1576,2020
1435,2315,2021
1435,519,2022
1435,2866,2023
1435,1887,2024
1436,2512,1997
1436,1744,1998
1436,2888,1999
1436,202,2000
1436,1635,2001
1436,2454,2002
1436,2605,2003
1436,1126,2004
1436,1223,2005
1436,1456,2006
1436,323,2007
1436,456,2008
1436,854,2009
1436,1178,2010
1436,1210,2011
1436,2406,2012
1436,2114,2013
1436,2877,2014
1436,788,2015
1436,2471,2016
1436,1199,2017
1436,2322,2018
1436,3000,2019
1436,921,2020
1436,1877,2021
1436,2433,2022
1436,553,2023
1436,381,2024
1437,1957,1997
1437,272,1998
1437,971,1999
1437,504,2000
1437,1170,2001
1437,1298,2002
1437,2081,2003
1437,794,2004
1437,1999,2005
1437,1844,2006
1437,2445,2007
1437,247,2008
1437,1328,2009
1437,1485,2010
1437,198,2011
1437,1002,2012
1437,2733,2013
1437,2446,2014
1437,2483,2015
1437,1099,2016
1437,2602,2017
1437,719,2018
1437,786,2019
1437,1383,2020
1437,2543,2021
1437,2750,2022
1437,73,2023
1437,2373,2024
1438,1216,1997
1438,960,1998
1438,1003,1999
1438,2897,2000
1438,31,2001
1438,2178,2002
1438,2294,2003
1438,1626,2004
1438,1344,2005
1438,650,2006
1438,1876,2007
1438,2812,2008
1438,2550,2009
1438,2524,2010
1438,1767,2011
1438,410,2012
1438,2858,2013
1438,2001,2014
1438,1831,2015
1438,1108,2016
1438,911,2017
1438,27,2018
1438,1943,2019
1438,805,2020
1438,890,2021
1438,2128,2022
1438,2278,2023
1438,2016,2024
1439,1370,1997
1439,1492,1998
1439,1027,1999
1439,530,2000
1439,1807,2001
1439,1274,2002
1439,2270,2003
1439,1918,2004
1439,2011,2005
1439,2707,2006
1439,1998,2007
1439,338,2008
1439,58,2009
1439,2350,2010
1439,2372,2011
1439,2876,2012
1439,2762,2013
1439,1828,2014
1439,1528,2015
1439,2427,2016
1439,2127,2017
1439,460,2018
1439,188,2019
1439,10,2020
1439,1027,2021
1439,2866,2022
1439,706,2023
1439,1795,2024
1441,1130,1997
1441,2300,1998
1441,1609,1999
1441,2854,2000
1441,866,2001
1441,1200,2002
1441,1720,2003
1441,1596,2004
1441,1677,2005
1441,1220,2006
1441,900,2007
1441,927,2008
1441,2808,2009
1441,1974,2010
1441,1409,2011
1441,1084,2012
1441,786,2013
1441,469,2014
1441,2857,2015
1441,2047,2016
1441,921,2017
1441,2298,2018
1441,1097,2019
1441,2997,2020
1441,2220,2021
1441,1602,2022
1441,2092,2023
1441,876,2024
1442,2343,1997
1442,2049,1998
1442,2959,1999
1442,211,2000
1442,2971,2001
1442,2809,2002
1442,2056,2003
1442,835,2004
1442,1227,2005
1442,1857,2006
1442,2227,2007
1442,2606,2008
1442,1468,2009
1442,2835,2010
1442,1542,2011
1442,2418,2012
1442,1685,2013
1442,796,2014
1442,2938,2015
1442,2337,2016
1442,1630,2017
1442,82,2018
1442,2122,2019
1442,1389,2020
1442,293,2021
1442,6,2022
1442,533,2023
1442,1394,2024
1443,471,1997
1443,319,1998
1443,66,1999
1443,2593,2000
1443,1290,2001
1443,525,2002
1443,1537,2003
1443,2222,2004
1443,2934,2005
1443,2705,2006
1443,1924,2007
1443,1666,2008
1443,775,2009
1443,2671,2010
1443,1951,2011
1443,2327,2012
1443,153,2013
1443,2690,2014
1443,1245,2015
1443,771,2016
1443,1658,2017
1443,646,2018
1443,2573,2019
1443,1327,2020
1443,794,2021
1443,2167,2022
1443,1260,2023
1443,2026,2024
1444,2275,1997
1444,884,1998
1444,70,1999
1444,121,2000
1444,68,2001
1444,1178,2002
1444,2839,2003
1444,74,2004
1444,2397,2005
1444,2213,2006
1444,1258,2007
1444,852,2008
1444,2791,2009
1444,1727,2010
1444,1264,2011
1444,300,2012
1444,182,2013
1444,2870,2014
1444,1650,2015
1444,447,2016
1444,1060,2017
1444,1900,2018
1444,2078,2019
1444,1269,2020
1444,1500,2021
1444,161,2022
1444,1121,2023
1444,1942,2024
1445,2337,1997
1445,261,1998
1445,2674,1999
1445,650,2000
1445,221,2001
1445,1995,2002
1445,2262,2003
1445,2543,2004
1445,2450,2005
1445,1146,2006
1445,2649,2007
1445,2723,2008
1445,552,2009
1445,85,2010
1445,1163,2011
1445,2054,2012
1445,2433,2013
1445,393,2014
1445,2906,2015
1445,2533,2016
1445,1420,2017
1445,2905,2018
1445,1204,2019
1445,1958,2020
1445,1294,2021
1445,622,2022
1445,1234,2023
1445,2255,2024
1446,2925,1997
1446,2027,1998
1446,1234,1999
1446,2098,2000
1446,1115,2001
1446,1245,2002
1446,2177,2003
1446,424,2004
1446,598,2005
1446,465,2006
1446,163,2007
1446,2551,2008
1446,106,2009
1446,2805,2010
1446,2274,2011
1446,1785,2012
1446,305,2013
1446,2223,2014
1446,1421,2015
1446,1385,2016
1446,258,2017
1446,762,2018
1446,2172,2019
1446,810,2020
1446,683,2021
1446,188,2022
1446,2672,2023
1446,2871,2024
1447,1869,1997
1447,1339,1998
1447,2445,1999
1447,2176,2000
1447,658,2001
1447,2505,2002
1447,2771,2003
1447,2286,2004
1447,864,2005
1447,1198,2006
1447,1328,2007
1447,806,2008
1447,1413,2009
1447,1633,2010
1447,2513,2011
1447,755,2012
1447,1772,2013
1447,643,2014
1447,2296,2015
1447,1234,2016
1447,1854,2017
1447,2212,2018
1447,1522,2019
1447,2278,2020
1447,2575,2021
1447,140,2022
1447,818,2023
1447,552,2024
1448,959,1997
1448,1734,1998
1448,1190,1999
1448,1958,2000
1448,274,2001
1448,310,2002
1448,2942,2003
1448,2972,2004
1448,2008,2005
1448,1696,2006
1448,863,2007
1448,1648,2008
1448,2218,2009
1448,733,2010
1448,1534,2011
1448,2639,2012
1448,1593,2013
1448,1960,2014
1448,1365,2015
1448,2833,2016
1448,507,2017
1448,57,2018
1448,799,2019
1448,2901,2020
1448,1089,2021
1448,164,2022
1448,2195,2023
1448,830,2024
1449,667,1997
1449,666,1998
1449,2324,1999
1449,1315,2000
1449,2417,2001
1449,1077,2002
1449,2432,2003
1449,1518,2004
1449,1717,2005
1449,2901,2006
1449,1645,2007
1449,893,2008
1449,1004,2009
1449,2511,2010
1449,693,2011
1449,1513,2012
1449,1863,2013
1449,35,2014
1449,1419,2015
1449,542,2016
1449,223,2017
1449,2188,2018
1449,1186,2019
1449,425,2020
1449,93,2021
1449,1279,2022
1449,2280,2023
1449,316,2024
1451,494,1997
1451,2195,1998
1451,856,1999
1451,2147,2000
1451,1391,2001
1451,1684,2002
1451,2372,2003
1451,809,2004
1451,2334,2005
1451,1841,2006
1451,298,2007
1451,821,2008
1451,661,2009
1451,2533,2010
1451,1330,2011
1451,1359,2012
1451,1181,2013
1451,1639,2014
1451,1351,2015
1451,1710,2016
1451,617,2017
1451,310,2018
1451,724,2019
1451,48,2020
1451,57,2021
1451,2063,2022
1451,1034,2023
1451,1532,2024
1452,2637,1997
1452,2531,1998
1452,1405,1999
1452,2740,2000
1452,290,2001
1452,455,2002
1452,2415,2003
1452,2,2004
1452,1143,2005
1452,934,2006
1452,551,2007
1452,2169,2008
1452,702,2009
1452,1655,2010
1452,2801,2011
1452,2629,2012
1452,2703,2013
1452,1923,2014
1452,1810,2015
1452,2914,2016
1452,2015,2017
1452,1682,2018
1452,1325,2019
1452,1141,2020
1452,869,2021
1452,1998,2022
1452,1849,2023
1452,284,2024
1453,1770,1997
1453,2362,1998
1453,1625,1999
1453,2726,2000
1453,1569,2001
1453,7,2002
1453,2277,2003
1453,2423,2004
1453,1183,2005
1453,2578,2006
1453,1882,2007
1453,1290,2008
1453,715,2009
1453,1344,2010
1453,301,2011
1453,2204,2012
1453,2743,2013
1453,1181,2014
1453,2777,2015
1453,840,2016
1453,5,2017
1453,2255,2018
1453,1460,2019
1453,1896,2020
1453,418,2021
1453,2581,2022
1453,1775,2023
1453,187,2024
1454,2,1997
1454,2240,1998
1454,1490,1999
1454,787,2000
1454,2149,2001
1454,897,2002
1454,366,2003
1454,1007,2004
1454,2358,2005
1454,838,2006
1454,493,2007
1454,2348,2008
1454,623,2009
1454,2566,2010
1454,1968,2011
1454,1042,2012
1454,40,2013
1454,314,2014
1454,1033,2015
1454,2290,2016
1454,1216,2017
1454,2558,2018
1454,2813,2019
1454,2666,2020
1454,699,2021
1454,1037,2022
1454,1610,2023
1454,2768,2024
1455,2929,1997
1455,1617,1998
1455,1874,1999
1455,2074,2000
1455,1274,2001
1455,789,2002
1455,2527,2003
1455,2950,2004
1455,485,2005
1455,1091,2006
1455,1331,2007
1455,2844,2008
1455,311,2009
1455,1666,2010
1455,2139,2011
1455,1982,2012
1455,1933,2013
1455,1055,2014
1455,1466,2015
1455,2072,2016
1455,436,2017
1455,424,2018
1455,1100,2019
1455,1930,2020
1455,1989,2021
1455,1794,2022
1455,580,2023
1455,355,2024
1456,1343,1997
1456,2983,1998
1456,1408,1999
1456,2337,2000
1456,2555,2001
1456,946,2002
1456,465,2003
1456,1794,2004
1456,1118,2005
1456,103,2006
1456,156,2007
1456,2669,2008
1456,2087,2009
1456,2705,2010
1456,673,2011
1456,82,2012
1456,993,2013
1456,565,2014
1456,2989,2015
1456,2559,2016
1456,2146,2017
1456,1208,2018
1456,2432,2019
1456,511,2020
1456,2560,2021
1456,2969,2022
1456,2633,2023
1456,2376,2024
1457,1161,1997
1457,2433,1998
1457,2566,1999
1457,1827,2000
1457,583,2001
1457,1373,2002
1457,84,2003
1457,2549,2004
1457,2264,2005
1457,372,2006
1457,2610,2007
1457,2069,2008
1457,91,2009
1457,857,2010
1457,163,2011
1457,1242,2012
1457,2077,2013
1457,1441,2014
1457,187,2015
1457,971,2016
1457,958,2017
1457,395,2018
1457,1721,2019
1457,2450,2020
1457,1997,2021
1457,879,2022
1457,2513,2023
1457,1071,2024
1458,1620,1997
1458,1043,1998
1458,2563,1999
1458,2242,2000
1458,505,2001
1458,1892,2002
1458,301,2003
1458,915,2004
1458,819,2005
1458,1999,2006
1458,1216,2007
1458,131,2008
1458,618,2009
1458,622,2010
1458,778,2011
1458,1768,2012
1458,2840,2013
1458,493,2014
1458,714,2015
1458,1697,2016
1458,2790,2017
1458,2724,2018
1458,2882,2019
1458,1427,2020
1458,1229,2021
1458,690,2022
1458,1927,2023
1458,1318,2024
1459,2745,1997
1459,2429,1998
1459,1652,1999
1459,540,2000
1459,1267,2001
1459,387,2002
1459,710,2003
1459,1952,2004
1459,2217,2005
1459,776,2006
1459,715,2007
1459,2495,2008
1459,557,2009
1459,2365,2010
1459,2792,2011
1459,1995,2012
1459,1575,2013
1459,57,2014
1459,706,2015
1459,2488,2016
1459,769,2017
1459,1227,2018
1459,634,2019
1459,2451,2020
1459,314,2021
1459,1001,2022
1459,2295,2023
1459,2597,2024
1461,1245,1997
1461,1824,1998
1461,1122,1999
1461,570,2000
1461,840,2001
1461,644,2002
1461,244,2003
1461,2925,2004
1461,408,2005
1461,2818,2006
1461,1301,2007
1461,1516,2008
1461,730,2009
1461,674,2010
1461,830,2011
1461,1149,2012
1461,169,2013
1461,1526,2014
1461,2308,2015
1461,1605,2016
1461,2269,2017
1461,2340,2018
1461,1577,2019
1461,2434,2020
1461,729,2021
1461,2855,2022
1461,410,2023
1461,1104,2024
1462,2688,1997
1462,1625,1998
1462,764,1999
1462,483,2000
1462,817,2001
1462,2579,2002
1462,2553,2003
1462,259,2004
1462,1741,2005
1462,2814,2006
1462,2295,2007
1462,748,2008
1462,521,2009
1462,816,2010
1462,1679,2011
1462,1876,2012
1462,436,2013
1462,1341,2014
1462,969,2015
1462,287,2016
1462,2031,2017
1462,2807,2018
1462,684,2019
1462,797,2020
1462,2733,2021
1462,1954,2022
1462,2378,2023
1462,137,2024
1463,796,1997
1463,380,1998
1463,1688,1999
1463,1614,2000
1463,2606,2001
1463,2287,2002
1463,1924,2003
1463,310,2004
1463,2111,2005
1463,2809,2006
1463,2468,2007
1463,2802,2008
1463,1806,2009
1463,2765,2010
1463,1878,2011
1463,1341,2012
1463,841,2013
1463,433,2014
1463,277,2015
1463,2027,2016
1463,1086,2017
1463,2049,2018
1463,1882,2019
1463,486,2020
1463,2125,2021
1463,1548,2022
1463,2991,2023
1463,432,2024
1464,317,1997
1464,1176,1998
1464,917,1999
1464,773,2000
1464,2525,2001
1464,1381,2002
1464,1909,2003
1464,1578,2004
1464,1440,2005
1464,524,2006
1464,1708,2007
1464,1002,2008
1464,2144,2009
1464,1527,2010
1464,1148,2011
1464,1426,2012
1464,500,2013
1464,1450,2014
1464,2013,2015
1464,2947,2016
1464,1508,2017
1464,1648,2018
1464,1447,2019
1464,2864,2020
1464,1131,2021
1464,2053,2022
1464,1110,2023
1464,1746,2024
1465,1509,1997
1465,2742,1998
1465,2638,1999
1465,360,2000
1465,1756,2001
1465,1969,2002
1465,859,2003
1465,1864,2004
1465,2581,2005
1465,2041,2006
1465,446,2007
1465,1380,2008
1465,2292,2009
1465,704,2010
1465,276,2011
1465,1979,2012
1465,1481,2013
1465,934,2014
1465,212,2015
1465,511,2016
1465,2858,2017
1465,1520,2018
1465,1786,2019
1465,1278,2020
1465,533,2021
1465,28,2022
1465,670,2023
1465,2786,2024
1466,2880,1997
1466,2717,1998
1466,2482,1999
1466,2002,2000
1466,1645,2001
1466,2108,2002
1466,2505,2003
1466,1700,2004
1466,161,2005
1466,2844,2006
1466,1463,2007
1466,456,2008
1466,132,2009
1466,1519,2010
1466,821,2011
1466,2735,2012
1466,2220,2013
1466,968,2014
1466,327,2015
1466,1654,2016
1466,2945,2017
1466,1419,2018
1466,1133,2019
1466,2685,2020
1466,2379,2021
1466,1004,2022
1466,93,2023
1466,1135,2024
1467,1113,1997
1467,1819,1998
1467,1053,1999
1467,2726,2000
1467,1734,2001
1467,1140,2002
1467,651,2003
1467,470,2004
1467,157,2005
1467,2890,2006
1467,270,2007
1467,365,2008
1467,1729,2009
1467,585,2010
1467,2784,2011
1467,2404,2012
1467,1384,2013
1467,2972,2014
1467,1016,2015
1467,2175,2016
1467,2739,2017
1467,2320,2018
1467,1154,2019
1467,1443,2020
1467,578,2021
1467,2080,2022
1467,2861,2023
1467,1304,2024
1468,2099,1997
1468,649,1998
1468,824,1999
1468,2846,2000
1468,2334,2001
1468,1969,2002
1468,279,2003
1468,2109,2004
1468,1145,2005
1468,2587,2006
1468,2820,2007
1468,2635,2008
1468,2582,2009
1468,2618,2010
1468,147,2011
1468,2107,2012
1468,704,2013
1468,2126,2014
1468,2920,2015
1468,922,2016
1468,2323,2017
1468,2652,2018
1468,1439,2019
1468,2253,2020
1468,1678,2021
1468,2030,2022
1468,164,2023
1468,1678,2024
1469,695,1997
1469,2092,1998
1469,2454,1999
1469,2853,2000
1469,2276,2001
1469,2495,2002
1469,1942,2003
1469,1969,2004
1469,2645,2005
1469,314,2006
1469,2459,2007
1469,269,2008
1469,2354,2009
1469,2098,2010
1469,2454,2011
1469,455,2012
1469,1699,2013
1469,1816,2014
1469,1195,2015
1469,1939,2016
1469,1381,2017
1469,156,2018
1469,2206,2019
1469,1516,2020
1469,245,2021
1469,2954,2022
1469,1860,2023
1469,1716,2024
1471,2313,1997
1471,1924,1998
1471,552,1999
1471,1291,2000
1471,1247,2001
1471,1252,2002
1471,2213,2003
1471,2816,2004
1471,216,2005
1471,501,2006
1471,903,2007
1471,2326,2008
1471,2828,2009
1471,2709,2010
1471,774,2011
1471,1805,2012
1471,2241,2013
1471,2371,2014
1471,2053,2015
1471,2659,2016
1471,206,2017
1471,1526,2018
1471,351,2019
1471,1092,2020
1471,944,2021
1471,239,2022
1471,1498,2023
1471,2101,2024
1472,2123,1997
1472,1420,1998
1472,1476,1999
1472,1315,2000
1472,182,2001
1472,654,2002
1472,1895,2003
1472,2914,2004
1472,1776,2005
1472,1375,2006
1472,393,2007
1472,430,2008
1472,794,2009
1472,2151,2010
1472,814,2011
1472,2397,2012
1472,1038,2013
1472,1909,2014
1472,1313,2015
1472,1323,2016
1472,2451,2017
1472,792,2018
1472,2064,2019
1472,1119,2020
1472,2533,2021
1472,270,2022
1472,2952,2023
1472,1006,2024
1473,560,1997
1473,826,1998
1473,666,1999
1473,1498,2000
1473,2997,2001
1473,2955,2002
1473,462,2003
1473,2205,2004
1473,1396,2005
1473,223,2006
1473,1183,2007
1473,687,2008
1473,2619,2009
1473,286,2010
1473,20,2011
1473,734,2012
1473,2491,2013
1473,959,2014
1473,2234,2015
1473,2121,2016
1473,507,2017
1473,1503,2018
1473,2916,2019
1473,2612,2020
1473,476,2021
1473,51,2022
1473,539,2023
1473,2222,2024
1474,2273,1997
1474,2640,1998
1474,1172,1999
1474,1050,2000
1474,1409,2001
1474,1881,2002
1474,874,2003
1474,542,2004
1474,1935,2005
1474,1206,2006
1474,2263,2007
1474,1776,2008
1474,2059,2009
1474,1080,2010
1474,621,2011
1474,727,2012
1474,149,2013
1474,2745,2014
1474,1162,2015
1474,1097,2016
1474,111,2017
1474,2272,2018
1474,1883,2019
1474,2175,2020
1474,1050,2021
1474,880,2022
1474,2134,2023
1474,1013,2024
1475,29,1997
1475,1880,1998
1475,697,1999
1475,1115,2000
1475,283,2001
1475,1144,2002
1475,2875,2003
1475,2686,2004
1475,1184,2005
1475,520,2006
1475,480,2007
1475,2572,2008
1475,929,2009
1475,1977,2010
1475,1329,2011
1475,1322,2012
1475,2762,2013
1475,1432,2014
1475,58,2015
1475,1136,2016
1475,1753,2017
1475,2702,2018
1475,432,2019
1475,2305,2020
1475,1168,2021
1475,304,2022
1475,1811,2023
1475,1816,2024
1476,1129,1997
1476,480,1998
1476,1422,1999
1476,2727,2000
1476,2779,2001
1476,1240,2002
1476,2445,2003
1476,2593,2004
1476,37,2005
1476,1898,2006
1476,2901,2007
1476,1644,2008
1476,1155,2009
1476,1028,2010
1476,2744,2011
1476,2492,2012
1476,1486,2013
1476,1478,2014
1476,1500,2015
1476,932,2016
1476,2120,2017
1476,2429,2018
1476,265,2019
1476,1859,2020
1476,2721,2021
1476,313,2022
1476,2548,2023
1476,2209,2024
1477,891,1997
1477,2830,1998
1477,680,1999
1477,245,2000
1477,121,2001
1477,1409,2002
1477,84,2003
1477,2824,2004
1477,1319,2005
1477,161,2006
1477,2399,2007
1477,1547,2008
1477,1379,2009
1477,257,2010
1477,883,2011
1477,1716,2012
1477,1315,2013
1477,1337,2014
1477,635,2015
1477,1743,2016
1477,2235,2017
1477,228,2018
1477,2322,2019
1477,746,2020
1477,964,2021
1477,1915,2022
1477,2771,2023
1477,578,2024
1478,165,1997
1478,2453,1998
1478,814,1999
1478,780,2000
1478,2883,2001
1478,490,2002
1478,473,2003
1478,771,2004
1478,2271,2005
1478,2893,2006
1478,429,2007
1478,2122,2008
1478,54,2009
1478,2608,2010
1478,1116,2011
1478,2509,2012
1478,840,2013
1478,1390,2014
1478,1538,2015
1478,768,2016
1478,2378,2017
1478,2996,2018
1478,300,2019
1478,2178,2020
1478,984,2021
1478,1920,2022
1478,2785,2023
1478,708,2024
1479,513,1997
1479,759,1998
1479,1700,1999
1479,2403,2000
1479,629,2001
1479,2260,2002
1479,1014,2003
1479,220,2004
1479,1200,2005
1479,216,2006
1479,376,2007
1479,291,2008
1479,1531,2009
1479,1551,2010
1479,648,2011
1479,795,2012
1479,545,2013
1479,2925,2014
1479,1767,2015
1479,1517,2016
1479,2694,2017
1479,1969,2018
1479,367,2019
1479,2829,2020
1479,1089,2021
1479,1003,2022
1479,1357,2023
1479,237,2024
1481,2418,1997
1481,493,1998
1481,2027,1999
1481,1678,2000
1481,571,2001
1481,1455,2002
1481,1665,2003
1481,695,2004
1481,1737,2005
1481,2702,2006
1481,19,2007
1481,2871,2008
1481,1821,2009
1481,2288,2010
1481,1821,2011
1481,786,2012
1481,2309,2013
1481,439,2014
1481,2214,2015
1481,1521,2016
1481,101,2017
1481,560,2018
1481,1325,2019
1481,2895,2020
1481,911,2021
1481,960,2022
1481,1365,2023
1481,2840,2024
1482,25,1997
1482,2870,1998
1482,2732,1999
1482,392,2000
1482,2325,2001
1482,1581,2002
1482,486,2003
1482,2136,2004
1482,2563,2005
1482,1073,2006
1482,1095,2007
1482,1268,2008
1482,2446,2009
1482,2633,2010
1482,2061,2011
1482,2287,2012
1482,205,2013
1482,410,2014
1482,2381,2015
1482,1288,2016
1482,1591,2017
1482,1603,2018
1482,2338,2019
1482,667,2020
1482,2266,2021
1482,1736,2022
1482,766,2023
1482,1497,2024
1483,1943,1997
1483,1614,1998
1483,1019,1999
1483,448,2000
1483,2664,2001
1483,1230,2002
1483,1939,2003
1483,1628,2004
1483,1800,2005
1483,895,2006
1483,618,2007
1483,560,2008
1483,118,2009
1483,256,2010
1483,805,2011
1483,449,2012
1483,2517,2013
1483,2796,2014
1483,2984,2015
1483,1399,2016
1483,2816,2017
1483,1904,2018
1483,1740,2019
1483,2101,2020
1483,290,2021
1483,2190,2022
1483,1691,2023
1483,371,2024
1484,964,1997
